"Year","est","lwr","upr","log_est","se","effort","replicate"
2019,5977.48194103277,4540.87881537447,7868.58487268974,8.6957546781707,0.140246880232348,0.4,8
2021,25050.6836577894,21111.5326961857,29724.8314820844,10.1286563978687,0.0872881623294381,0.4,8
2022,33955.9988604789,28253.7190298322,40809.1358661639,10.4328208142991,0.0937978660657206,0.4,8
2023,32839.3796797007,27549.7740404521,39144.5990142808,10.3993836742193,0.0896108616564962,0.4,8
2003,20610.9117828986,17131.5875756899,24796.8661774956,9.93357591273606,0.0943367577568824,0.4,9
2004,14133.9059803365,11268.2877003278,17728.2745678547,9.55633186920777,0.115606312061991,0.4,9
2005,19017.8463820637,15832.3733119149,22844.2365453565,9.85313310056459,0.0935328584738936,0.4,9
2006,21211.6836075348,17494.0004156677,25719.4187021511,9.96230742241576,0.0983151507860978,0.4,9
2007,20561.1234123284,17128.76832441,24681.2723466245,9.9311573587538,0.0931867489047518,0.4,9
2008,15753.4527651846,13110.5223484831,18929.1675364571,9.66481484341421,0.0936978563808569,0.4,9
2009,12443.5520259619,10352.6704905438,14956.7193473659,9.42895785817008,0.0938578850420721,0.4,9
2010,13616.3031269701,11342.4170990023,16346.0494555295,9.51902311312191,0.0932253918613178,0.4,9
2011,14645.0270546808,12261.6739068426,17491.6425817396,9.59185610662652,0.0906253246779481,0.4,9
2012,15633.0348564988,13079.2148145976,18685.5084413585,9.65714157324917,0.0910026821470835,0.4,9
2013,7728.44842503,6031.85540095754,9902.24584111663,8.95266340022211,0.126458172071774,0.4,9
2014,15048.862943139,12577.0259937695,18006.5045578798,9.61905771537193,0.0915479171923493,0.4,9
2015,17909.1545095824,14865.0786134331,21576.597311652,9.79306728621193,0.095051370214574,0.4,9
2016,16645.1437535303,13673.05003427,20263.2777530445,9.71987378641102,0.100354784226527,0.4,9
2017,22242.3118935648,18542.6932006918,26680.0746264925,10.0097516950107,0.0928183392883143,0.4,9
2018,20099.7781833216,16692.846233358,24202.0490317223,9.90846405833063,0.0947611907295808,0.4,9
2019,8512.71316501809,6509.45397341482,11132.4675964883,9.04931599155605,0.136892890399513,0.4,9
2021,27961.8761395294,23631.6404278684,33085.5794640621,10.2385972949381,0.0858462232398221,0.4,9
2022,33855.3831713237,28240.8115151364,40586.1909833158,10.4298532958685,0.0925169389503246,0.4,9
2023,35963.5743309362,30157.3068983848,42887.7380534945,10.490261881058,0.0898380572969907,0.4,9
2003,22295.3525233577,18889.1751838088,26315.7464158032,10.0121335287041,0.0845878978596869,0.5,1
2004,15618.4349132209,12806.4313484701,19047.8910557435,9.65620722075646,0.101279640595737,0.5,1
2005,20570.182667717,17441.2001558303,24260.5102402772,9.93159786290495,0.0841889712446716,0.5,1
2006,21898.6000339365,18272.7531534931,26243.9206296972,9.99417798837025,0.0923545836535187,0.5,1
2007,20284.0179685293,17128.5040537008,24020.8592447818,9.91758856276195,0.0862716384698069,0.5,1
2008,14416.5281722794,12089.5810826975,17191.355359664,9.57613061709868,0.0898135503405273,0.5,1
2009,11406.8526703344,9576.20501961738,13587.458453131,9.34196956522032,0.0892531239640447,0.5,1
2010,12889.8868929513,10918.2863664613,15217.5147762613,9.4641983211043,0.0846974799421064,0.5,1
2011,14773.0507451843,12510.0098956917,17445.4720771206,9.60055990431093,0.0848360026711323,0.5,1
2012,16567.4600947697,13996.6059141575,19610.5209845302,9.71519581531422,0.0860350864311801,0.5,1
2013,12244.014495257,9946.02319858272,15072.9480483643,9.41279248393074,0.106055220322855,0.5,1
2014,15098.2056629617,12835.570695789,17759.694496161,9.6223311854747,0.0828360267899863,0.5,1
2015,17014.7856229652,14294.9307109437,20252.1394226717,9.74183798755885,0.088867821690303,0.5,1
2016,20742.3707506548,17536.0621388004,24534.9235736142,9.9399337833827,0.0856745590565187,0.5,1
2017,21786.9684475532,18423.0293311116,25765.1434844693,9.98906729240172,0.0855681730053816,0.5,1
2018,22819.2566117552,19238.891826051,27065.9285899222,10.0353600467135,0.0870786008811313,0.5,1
2019,7677.6407989067,6046.89105704924,9748.17764714308,8.94606759130757,0.121822670780123,0.5,1
2021,34009.9481108588,28994.0912610204,39893.5272738947,10.4344083522976,0.0814101763947431,0.5,1
2022,39194.2279958271,33225.6995526636,46234.918417714,10.5762847699325,0.0842902384264084,0.5,1
2023,34889.5837930946,29738.8349820959,40932.4392831202,10.4599436049923,0.0814987216288821,0.5,1
2003,24446.1276642544,20722.7696280866,28838.4790499746,10.1042271046198,0.084307032768737,0.5,10
2004,18022.4675382532,14818.826164725,21918.6953512264,9.79937445509821,0.0998593683801489,0.5,10
2005,21844.3743731374,18555.0577053548,25716.7991245899,9.99169870161344,0.0832673556495676,0.5,10
2006,25032.4149502904,21179.319797739,29586.4930615202,10.1279268620046,0.085280321471801,0.5,10
2007,24203.4951677629,20501.0007552556,28574.6625410833,10.094252330136,0.084707346757904,0.5,10
2008,16133.52472797,13596.0477957999,19144.5796644248,9.68865466727017,0.0873078497253591,0.5,10
2009,14032.7927570685,11837.5669789316,16635.1136946732,9.54915220938644,0.0867969080304095,0.5,10
2010,14692.8026747736,12435.8235483613,17359.4012170011,9.5951130389058,0.0850915924583099,0.5,10
2011,17782.349160318,15130.1458487859,20899.4642100451,9.78596162409274,0.0824082375607782,0.5,10
2012,17932.9432909222,15216.7782890047,21133.9384045442,9.79439470766841,0.0837978534831742,0.5,10
2013,11257.407714731,9209.04462434649,13761.3871606881,9.32878165447222,0.102471404890467,0.5,10
